No_Vuelo,origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude
444,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
445,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
446,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
447,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
448,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
449,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
450,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
451,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
452,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
453,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
454,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
455,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
456,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
457,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
458,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
459,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
460,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
461,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
462,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
463,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
464,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
465,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
466,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
467,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
468,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
469,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
470,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
471,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
472,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
473,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
474,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
475,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
476,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
477,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
478,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
479,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
480,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
481,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
482,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
483,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
484,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
485,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
486,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
487,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
488,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
489,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
490,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
491,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
492,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
493,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
494,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
495,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
496,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
497,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
498,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
499,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
500,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
501,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
502,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
503,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
504,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
505,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
506,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
507,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
508,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
509,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
510,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
511,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
512,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
513,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
514,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
515,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
516,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
517,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
518,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
519,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
520,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
521,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
522,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
523,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
524,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
525,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
526,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
527,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
528,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
529,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
530,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
531,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
532,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
533,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
534,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
535,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
536,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
537,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
538,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
539,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
540,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
541,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
542,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
543,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
544,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
545,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
546,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
547,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
548,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
549,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
550,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
551,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
552,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
553,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
554,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
555,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
556,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
557,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
558,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
559,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
560,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
561,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
562,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
563,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
564,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
565,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
566,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
567,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
568,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
569,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
570,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
571,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
572,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
573,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
574,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
575,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
576,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
577,MEX,HAV,19.4363,-99.0721,22.9892,-82.4091
578,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
579,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
580,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
581,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
582,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
583,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
584,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
585,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
586,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
587,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
588,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
589,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
590,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
591,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
592,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
593,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
594,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
595,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
596,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
597,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
598,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
599,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
600,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
601,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
602,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
603,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
604,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
605,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
606,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
607,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
608,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
609,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
610,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
611,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
612,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
613,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
614,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
615,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
616,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
617,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
618,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
619,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
620,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
621,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
622,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
623,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
624,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
625,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
626,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
627,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
628,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
629,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
630,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469
631,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
632,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
633,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
634,MEX,LAX,19.4363,-99.0721,33.9425,-118.408
635,MEX,LAX,19.4363,-99.0721,33.9425,-118.408
636,MEX,JFK,19.4363,-99.0721,40.6398,-73.7789
637,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
638,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
639,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
640,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
641,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
642,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
643,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
644,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
645,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
646,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
647,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
648,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
649,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
650,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
651,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
652,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
653,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
654,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
655,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
656,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
657,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
658,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
659,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
660,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
661,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
662,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
663,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
664,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
665,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
666,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
667,MEX,TRC,19.4363,-99.0721,25.5683,-103.411
668,MEX,PXM,19.4363,-99.0721,15.8769,-97.0891
669,MEX,PXM,19.4363,-99.0721,15.8769,-97.0891
670,PXM,MEX,15.8769,-97.0891,19.4363,-99.0721
671,PXM,MEX,15.8769,-97.0891,19.4363,-99.0721
672,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771
673,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
674,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
675,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
676,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
677,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
678,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
679,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
680,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
681,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
682,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
683,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
684,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
685,ACA,MEX,16.7571,-99.754,19.4363,-99.0721
686,MEX,ACA,19.4363,-99.0721,16.7571,-99.754
687,ZIH,MEX,17.6016,-101.461,19.4363,-99.0721
688,ZIH,MEX,17.6016,-101.461,19.4363,-99.0721
689,ZIH,MEX,17.6016,-101.461,19.4363,-99.0721
690,ZIH,MEX,17.6016,-101.461,19.4363,-99.0721
691,ZIH,MEX,17.6016,-101.461,19.4363,-99.0721
692,MEX,PVR,19.4363,-99.0721,20.6801,-105.254
693,MEX,PVR,19.4363,-99.0721,20.6801,-105.254
694,MEX,PVR,19.4363,-99.0721,20.6801,-105.254
695,MEX,PVR,19.4363,-99.0721,20.6801,-105.254
696,MEX,PVR,19.4363,-99.0721,20.6801,-105.254
697,MEX,PVR,19.4363,-99.0721,20.6801,-105.254
698,MEX,MZT,19.4363,-99.0721,23.1614,-106.266
699,MEX,GUA,19.4363,-99.0721,14.5833,-90.5275
700,TLC,MTY,19.3371,-99.566,25.7785,-100.107
701,MTY,TLC,25.7785,-100.107,19.3371,-99.566
702,AGU,MTY,21.7056,-102.318,25.7785,-100.107
703,AGU,MTY,21.7056,-102.318,25.7785,-100.107
704,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721
705,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
706,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
707,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
708,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143
709,CUN,BOG,21.0365,-86.8771,4.70159,-74.1469
710,CUN,BOG,21.0365,-86.8771,4.70159,-74.1469
711,CUN,BOG,21.0365,-86.8771,4.70159,-74.1469
712,CUN,MID,21.0365,-86.8771,20.937,-89.6577
713,MID,VER,20.937,-89.6577,19.1459,-96.1873
714,MID,VER,20.937,-89.6577,19.1459,-96.1873
715,MID,VSA,20.937,-89.6577,17.997,-92.8174
716,VSA,MID,17.997,-92.8174,20.937,-89.6577
717,VSA,MID,17.997,-92.8174,20.937,-89.6577
718,VSA,MID,17.997,-92.8174,20.937,-89.6577
719,VER,MID,19.1459,-96.1873,20.937,-89.6577
720,VER,MID,19.1459,-96.1873,20.937,-89.6577
721,CUN,BZE,21.0365,-86.8771,17.5391,-88.3082
722,CUN,BZE,21.0365,-86.8771,17.5391,-88.3082
723,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
724,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
725,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
726,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
727,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
728,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
729,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
730,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
731,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
732,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
733,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
734,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
735,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
736,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
737,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
738,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
739,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
740,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
741,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
742,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
743,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
744,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
745,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
746,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
747,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
748,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
749,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
750,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
751,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
752,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906
753,GDL,DFW,20.5218,-103.311,32.8968,-97.038
754,GDL,DFW,20.5218,-103.311,32.8968,-97.038
755,GDL,DFW,20.5218,-103.311,32.8968,-97.038
756,GDL,DFW,20.5218,-103.311,32.8968,-97.038
757,GDL,DFW,20.5218,-103.311,32.8968,-97.038
758,GDL,DFW,20.5218,-103.311,32.8968,-97.038
759,GDL,DFW,20.5218,-103.311,32.8968,-97.038
760,GDL,DFW,20.5218,-103.311,32.8968,-97.038
761,GDL,DFW,20.5218,-103.311,32.8968,-97.038
762,GDL,DFW,20.5218,-103.311,32.8968,-97.038
763,GDL,DFW,20.5218,-103.311,32.8968,-97.038
764,GDL,DFW,20.5218,-103.311,32.8968,-97.038
765,GDL,DFW,20.5218,-103.311,32.8968,-97.038
766,GDL,DFW,20.5218,-103.311,32.8968,-97.038
767,GDL,DFW,20.5218,-103.311,32.8968,-97.038
768,GDL,DFW,20.5218,-103.311,32.8968,-97.038
769,GDL,DFW,20.5218,-103.311,32.8968,-97.038
770,GDL,DFW,20.5218,-103.311,32.8968,-97.038
771,GDL,DFW,20.5218,-103.311,32.8968,-97.038
772,GDL,DFW,20.5218,-103.311,32.8968,-97.038
773,GDL,DFW,20.5218,-103.311,32.8968,-97.038
774,GDL,DFW,20.5218,-103.311,32.8968,-97.038
775,GDL,DFW,20.5218,-103.311,32.8968,-97.038
776,GDL,DFW,20.5218,-103.311,32.8968,-97.038
777,GDL,DFW,20.5218,-103.311,32.8968,-97.038
778,GDL,DFW,20.5218,-103.311,32.8968,-97.038
779,GDL,DFW,20.5218,-103.311,32.8968,-97.038
780,GDL,DFW,20.5218,-103.311,32.8968,-97.038
781,GDL,DFW,20.5218,-103.311,32.8968,-97.038
782,GDL,DFW,20.5218,-103.311,32.8968,-97.038
783,GDL,DFW,20.5218,-103.311,32.8968,-97.038
784,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
785,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
786,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
787,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
788,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
789,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
790,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
791,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
792,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
793,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
794,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
795,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
796,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
797,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
798,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
799,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
800,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
801,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
802,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
803,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
804,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
805,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
806,MEX,DFW,19.4363,-99.0721,32.8968,-97.038
807,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
808,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
809,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
810,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
811,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
812,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
813,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
814,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
815,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
816,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
817,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
818,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
819,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
820,CUN,DFW,21.0365,-86.8771,32.8968,-97.038
821,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
822,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
823,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
824,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
825,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
826,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
827,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
828,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
829,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
830,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
831,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
832,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
833,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
834,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
835,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
836,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
837,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
838,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
839,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
840,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
841,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
842,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
843,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
844,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
845,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
846,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
847,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
848,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
849,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
850,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
851,PVR,DFW,20.6801,-105.254,32.8968,-97.038
852,PVR,DFW,20.6801,-105.254,32.8968,-97.038
853,CZM,DFW,20.5224,-86.9256,32.8968,-97.038
854,CZM,DFW,20.5224,-86.9256,32.8968,-97.038
855,CZM,DFW,20.5224,-86.9256,32.8968,-97.038
856,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
857,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
858,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
859,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
860,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
861,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
862,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
863,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
864,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
865,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
866,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
867,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
868,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
869,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
870,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
871,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
872,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
873,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
874,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
875,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
876,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
877,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
878,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
879,CUN,MIA,21.0365,-86.8771,25.7932,-80.2906
